Kami no Tou	7.56	6.820073050659045
Kekkai Sensen & Beyond	7.8	5.943491609761262
Kimi no Suizou wo Tabetai	8.56	6.605540878051597
Kiseijuu: Sei no Kakuritsu	8.34	7.787359059869779
Kobayashi-san Chi no Maid Dragon S	8.34	7.150995423506142
Komi-san wa, Comyushou desu.	7.98	5.957618707320947
Koutetsujou no Kabaneri	7.26	5.443491609761263
Kuroshitsuji	7.67	5.707618707320947
Kyokou Suiri	6.91	5.5536498861891905
Kyousou Giga (TV)	7.72	6.665237414641893
Leadale no Daichi nite	6.94	3.9152374146418927
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note	7.38	5.165237414641893
Magi: Sinbad no Bouken (TV)	7.85	7.332189931713515
Magi: The Kingdom of Magic	8.22	7.532189931713515
Mahoutsukai no Yome	8.07	6.276824943094596
Majo no Tabitabi	7.55	5.776824943094595
Maoujou de Oyasumi	7.99	5.415237414641893
Mieruko-chan	7.44	5.532189931713515
Mononoke Hime	8.67	6.932189931713515
Murenase! Seton Gakuen	6.97	5.5536498861891905
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2	8.72	7.466094965856757
Nagi no Asu kara	7.99	6.443491609761262
Nakitai Watashi wa Neko wo Kaburu	7.34	5.732189931713515
Nanatsu no Taizai	7.69	6.832618707320947
Nanatsu no Taizai: Imashime no Fukkatsu	7.61	6.457618707320947
Nanatsu no Taizai: Seisen no Shirushi	6.99	5.808707094081081
Nanbaka	7.33	4.220316552855857
Nanbaka 2	7.49	3.8869832195225236
No Game No Life: Zero	8.21	6.896996127582121
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...	7.48	6.628994406507508
Ousama Game The Animation	5.04	2.220316552855857
Owari no Seraph	7.49	5.406772184285286
Owari no Seraph: Nagoya Kessen-hen	7.62	4.332618707320947
Paprika	8.04	7.55364988618919
Psycho-Pass	8.35	7.332813605324325
Psycho-Pass 2	7.4	4.415237414641893
Radiant	6.87	6.330474829283785
Radiant 2nd Season	7.58	5.830474829283785
Samurai Champloo	8.5	8.415237414641894
Sayonara no Asa ni Yakusoku no Hana wo Kazarou	8.4	8.276824943094596
Seirei Gensouki	7.05	3.9152374146418927
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai	8.61	7.896996127582122
Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru	7.38	4.665237414641893
Sentouin, Hakenshimasu!	7.17	4.415237414641893
Shadows House	7.78	5.532189931713515
Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita	6.94	4.665237414641893
Shinigami Bocchan to Kuro Maid	7.63	6.830474829283785
Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei	6.2	4.220316552855857
Shuumatsu no Walk re	6.65	5.220316552855857
Somali to Mori no Kamisama	7.83	4.415237414641893
Soul Eater	7.84	6.207618707320947
Sousei no Onmyouji	7.3	4.915237414641893
Summer Wars	8.04	7.23727852265251
Sword Art Online Alternative: Gun Gale Online	7	6.665237414641893
Sword Art Online: Alicization - War of Underworld 2nd Season	7.47	4.276824943094596
Takt Op. Destiny	7.15	6.165237414641893
Tenki no Ko	8.3	7.547210689897684
Tensei shitara Slime Datta Ken 2nd Season Part 2	8.32	6.707618707320947
The God of High School	7.07	5.8512166287297305
Toaru Majutsu no Index III	6.81	4.830474829283785
Tonikaku Kawaii: SNS	8.12	5.165237414641893
Totsukuni no Shoujo (2022)	7.53	6.330474829283785
Uzaki-chan wa Asobitai!	7.01	4.532189931713515
Vanitas no Karte	7.91	6.522992808366796
Vanitas no Karte Part 2	8.21	6.610158276427929
Violet Evergarden: Kitto "Ai" wo Shiru Hi ga Kuru no Darou	8.32	5.4237226962334155
Vivy: Fluorite Eye's Song	8.43	8.241904514415234
Wonder Egg Priority: Watashi no Priority	5.11	2.7321899317135143
Wu Liuqi Zhi Zui Qiang Fa Xing Shi	8.25	6.886983219522524
Xian Wang de Richang Shenghuo	7.33	4.532189931713515
Yesterday wo Utatte	6.89	4.415237414641893
Yesterday wo Utatte: Haishin-ban Episode	6.63	3.5536498861891905
Youjo Senki	7.97	6.6660949658567565
Youjo Senki Movie	8.24	6.707618707320947
Yuukoku no Moriarty	8.15	6.276824943094596
Yuukoku no Moriarty Part 2	8.25	5.932189931713515
Zankyou no Terror	8.1	5.732189931713515
Zoku Owarimonogatari	8.46	6.832618707320947
Acchi Kocchi	7.48	5.915237414641893
Aggressive Retsuko (ONA)	7.65	5.932189931713515
Aggressive Retsuko (ONA) 2nd Season	7.74	5.665237414641893
Aggressive Retsuko (ONA) 3rd Season	7.82	5.220316552855857
Aggressive Retsuko (ONA) 4th Season	7.29	6.830474829283785
Aggressive Retsuko: We Wish You a Metal Christmas	7.24	1.8869832195225238
Amagi Brilliant Park	7.47	5.832618707320947
Bakugan Battle Brawlers	6.41	5.5536498861891905
Bakuman.	8.19	7.220316552855857
Barakamon	8.39	5.665237414641893
Bokusatsu Tenshi Dokuro-chan	6.54	5.886983219522524
Bokusatsu Tenshi Dokuro-chan 2	6.65	5.886983219522524
D-Frag!	7.52	6.330474829283785
Demi-chan wa Kataritai	7.56	5.776824943094595
Dragon Ball Z	8.15	5.932189931713515
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou	7.04	6.330474829283785
Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi	6.79	6.330474829283785
Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin	6.84	6.330474829283785
Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen	7.31	4.5536498861891905
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai	6.77	6.330474829283785
Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da	5.8	4.830474829283785
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta	7.57	6.830474829283785
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru	7.33	6.830474829283785
Dragon Ball Z Movie 14: Kami to Kami	7.39	6.830474829283785
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen	7.55	6.330474829283785
Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!	6.84	6.330474829283785
Flip Flappers	7.64	6.332189931713515
Haibane Renmei	7.97	7.532189931713515
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou	8.79	7.380135665509653
Haikyuu!! Second Season	8.64	7.457618707320947
Hakumei no Tsubasa	7.54	6.55364988618919
Hametsu no Mars	2.22	2.1652374146418927
Hanasaku Iroha	7.91	7.665237414641893
Happy Sugar Life	6.8	4.443491609761263
Hourou Musuko	7.7	8.415237414641894
Inferno Cop	7.24	5.830474829283785
K-On!	7.85	7.514631787142506
Kaichou wa Maid-sama!	8.01	5.957618707320947
Kimi to, Nami ni Noretara	7.6	5.830474829283785
Kotonoha no Niwa	7.91	6.605540878051597
Koukaku Kidoutai	8.27	7.522992808366795
Koyomimonogatari	7.63	6.332618707320947
Kuroko no Basket	8.07	5.415237414641893
Kuroko no Basket 2nd Season	8.23	5.415237414641893
Kuroko no Basket 3rd Season	8.3	5.915237414641893
Kuroko no Basket Movie 4: Last Game	8.08	5.165237414641893
Kuzu no Honkai	7.16	5.665849951223938
Little Witch Academia	7.81	7.776824943094595
Little Witch Academia (TV)	7.82	6.943491609761262
Little Witch Academia: Mahoujikake no Parade	7.75	6.276824943094596
Love Live! School Idol Project	7.41	7.23727852265251
Love Live! School Idol Project 2nd Season	7.77	7.406772184285286
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow	7.62	7.732189931713515
Love Live! The School Idol Movie	7.92	7.808707094081081
Magia Record: Mahou Shoujo MadokaÅôMagica Gaiden	6.79	5.415237414641893
Mahou Shoujo MadokaÅöMagica Movie 1: Hajimari no Monogatari	8.22	3.6652374146418927
Mahou Shoujo MadokaÅöMagica Movie 2: Eien no Monogatari	8.37	3.6652374146418927
Metal Fight Beyblade	6.84	3.8869832195225236
Metal Fight Beyblade: Baku	6.93	3.8869832195225236
Mikakunin de Shinkoukei	7.38	5.332189931713515
Mitsudomoe	7.54	7.330474829283785
Mitsudomoe Zouryouchuu!	7.67	7.330474829283785
Musaigen no Phantom World	6.86	5.332189931713515
Nana	8.53	7.830474829283785
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!	7.11	6.886983219522524
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!	6.91	6.220316552855857
Nomad: Megalo Box 2	8.21	7.665237414641893
Nyanko Days	6.62	4.220316552855857
One Outs	8.34	6.915237414641893
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima	7.73	7.220316552855857
One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura	7.46	6.330474829283785
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna	8.12	7.330474829283785
Ouran Koukou Host Club	8.16	6.665849951223938
Panty & Stocking with Garterbelt	7.72	7.165237414641893
Papa no Iukoto wo Kikinasai!	7.27	6.220316552855857
Ping Pong the Animation	8.62	8.11015827642793
Plastic Neesan	7.21	6.886983219522524
Pokemon	7.36	4.415237414641893
Pokemon Movie 01: Mewtwo no Gyakushuu	7.63	4.610158276427929
Pokemon Movie 03: Kesshoutou no Teiou Entei	7.07	5.415237414641893
Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios	7.15	3.1652374146418927
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi	6.74	4.220316552855857
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys	6.95	4.220316552855857
Pokemon Movie 08: Mew to Hadou no Yuusha Lucario	7.31	4.5536498861891905
Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy	6.77	4.5536498861891905
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai	7.28	4.5536498861891905
Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi	6.88	6.830474829283785
Pokemon Movie 12: Arceus Choukoku no Jikuu e	7.01	6.830474829283785
Pokemon Movie 20: Kimi ni Kimeta!	7.08	6.330474829283785
Promare	7.96	5.665849951223938
Promare: Galo-hen	6.89	1.8869832195225238
Promare: Lio-hen	7.03	1.8869832195225238
Redline	8.28	7.220316552855857
Ryuu to Sobakasu no Hime	7.55	4.5536498861891905
Saiki Kusuo no Éµ-nan	8.42	8.517883295396397
Sakura Trick	6.97	6.330474829283785
Selector Destructed WIXOSS Movie	7.2	1.8869832195225238
Selector Infected WIXOSS	7.23	4.5536498861891905
Selector Spread WIXOSS	7.36	4.220316552855857
Senpai ga Uzai Kouhai no Hanashi	7.65	7.55364988618919
Shingeki no Bahamut: Genesis	7.63	6.330474829283785
Shinryaku! Ika Musume	7.42	6.330474829283785
Sora yori mo Tooi Basho	8.53	8.266094965856757
Stranger: Mukou Hadan	8.27	5.830474829283785
Summertime Render	8.57	6.830474829283785
Tenkuu Danzai Skelter+Heaven	1.85	3.330474829283786
The iDOLM@STER	7.61	8.332189931713515
The iDOLM@STER Movie: Kagayaki no Mukougawa e!	7.6	7.55364988618919
The iDOLM@STER Shiny Festa	7.19	4.220316552855857
There She Is!!	7.84	7.330474829283785
Tonari no Totoro	8.26	6.707618707320947
Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?	6.08	4.830474829283785
Uchuu Patrol Luluco	7.55	7.886983219522524
Usagi Drop	8.37	7.886983219522524
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA	8.04	6.094421379795367
Yuri!!! on Ice	7.91	6.832618707320947
Zero no Tsukaima F	7.45	6.532189931713515
Zero no Tsukaima: Futatsuki no Kishi	7.42	6.522992808366796
Zero no Tsukaima: Princesses no Rondo	7.34	6.380135665509653
Adachi to Shimamura	7.1	6.443491609761262
Akagami no Shirayuki-hime	7.76	4.951564236938224
Akagami no Shirayuki-hime 2nd Season	7.98	4.665237414641893
Akatsuki no Yona	8.03	5.915237414641893
Ao Haru Ride	7.64	6.55364988618919
Chika Gentou Gekiga: Shoujo Tsubaki	4.78	3.330474829283786
Chuunibyou demo Koi ga Shitai! Movie: Take On Me	8.12	5.665849951223938
Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars	7.45	3.9321899317135145
Comic Girls	7.38	4.830474829283785
Dolls' Frontline	5.89	4.330474829283785
Dragon Ball Super	7.42	6.415237414641893
Dragon Ball Super: Broly	8.15	5.330474829283785
Fruits Basket 1st Season	8.22	5.951564236938224
Fruits Basket 2nd Season	8.56	5.943491609761262
Fruits Basket: The Final	9.02	6.610158276427929
Gamers!	6.78	5.110158276427929
Gankutsuou	8.15	7.330474829283785
Gintama	8.94	5.665237414641893
Gintama Movie 1: Shinyaku Benizakura-hen	8.52	5.220316552855857
Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare	8.92	3.5536498861891905
Gintama'	9.05	6.165237414641893
Gintama': Enchousen	9.04	6.165237414641893
Gintama.	8.99	7.220316552855857
Gintama.: Porori-hen	8.52	6.220316552855857
Gintama.: Shirogane no Tamashii-hen	8.81	6.55364988618919
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen	8.88	6.55364988618919
Gintama: The Final	9.05	5.330474829283785
Gintama: The Semi-Final	8.48	5.330474829283785
GintamaÅã	9.08	8.55364988618919
GintamaÅã: Aizome Kaori-hen	8.4	6.830474829283785
Hanasaku Iroha Movie: Home Sweet Home	7.85	6.830474829283785
Hataraku Saibou	7.56	6.332813605324325
Hello World	7.51	3.220316552855857
Hibike! Euphonium 2	8.3	7.094421379795366
Honobono Log	7.34	6.330474829283785
Hotaru no Haka	8.51	4.665237414641893
Irozuku Sekai no Ashita kara	7.52	4.9321899317135145
Isshuukan Friends.	7.54	6.55364988618919
Itsudatte Bokura no Koi wa 10 cm Datta.	7.47	3.8869832195225236
K-On! Movie	8.35	7.610158276427929
K-On!!	8.17	7.522992808366795
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA	7.57	4.380135665509654
Kaichou wa Maid-sama!: Omake dayo!	7.48	3.5536498861891905
KakeguruiÅ~Å~	7.2	5.666094965856757
Kamisama Hajimemashita	8.08	7.55364988618919
Kamisama Hajimemashita OVA	8.03	6.830474829283785
Kamisama Hajimemashita: Kako-hen	8.39	7.830474829283785
Kamisama Hajimemashita: Kamisama, Shiawase ni Naru	8.15	5.830474829283785
Kamisama HajimemashitaÅù	8.2	6.830474829283785
Kimi ni Todoke	8	6.886983219522524
Kimi ni Todoke 2nd Season	7.99	4.830474829283785
Kino no Tabi: The Beautiful World - The Animated Series	7.6	4.220316552855857
Koi wa Ameagari no You ni	7.5	5.532189931713515
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!	8.03	4.110158276427929
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!	7.85	4.628994406507508
Love Live! Nijigasaki Gakuen School Idol Doukoukai	7.52	7.532189931713515
Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season	7.72	7.332189931713515
LovelyÅöComplex	8.03	7.220316552855857
Mitsuboshi Colors	7.42	4.665237414641893
New Game!	7.57	4.9321899317135145
New Game!!	7.71	4.732189931713514
NHK ni Youkoso!	8.32	7.55364988618919
Non Non Biyori	7.94	6.110158276427929
Non Non Biyori Movie: Vacation	8.25	5.415237414641893
Non Non Biyori Nonstop	8.39	5.732189931713515
Non Non Biyori Repeat	8.18	5.610158276427929
Non Non Biyori Repeat: Hotaru ga Tanoshinda	7.85	4.915237414641893
Non Non Biyori: Okinawa e Ikukoto ni Natta	7.64	4.915237414641893
One Room	5.56	3.220316552855857
Ookami Shoujo to Kuro Ouji	7.06	4.5536498861891905
Orange	7.62	4.5536498861891905
Ore Monogatari!!	7.91	7.55364988618919
ReLIFE	7.98	6.85121662872973
Ryuuou no Oshigoto!	6.86	2.5536498861891905
Senryuu Shoujo	7.39	3.5536498861891905
Shikioriori	7.12	5.165237414641893
Suki tte Ii na yo.	7.42	3.9321899317135145
Sword Art Online Movie: Ordinal Scale	7.57	5.522992808366796
Tonari no Kaibutsu-kun	7.48	4.9321899317135145
Tsuki ga Kirei	8.08	7.665237414641893
Tsurezure Children	7.58	6.522992808366796
Yuru CampÅ¢	8.27	7.707618707320947
Yuru CampÅ¢ Season 2	8.53	6.943491609761262
Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai	7.22	4.220316552855857
3-gatsu no Lion: Ugoku! Nya Shogi	6.04	2.830474829283786
Chihayafuru	8.19	7.165237414641893
Chihayafuru 2	8.39	7.55364988618919
Chihayafuru 3	8.47	7.330474829283785
Gi(a)rlish Number	6.83	3.8869832195225236
Gin no Saji	8.09	6.830474829283785
Gin no Saji 2nd Season	8.28	5.830474829283785
Heike Monogatari	7.77	6.915237414641893
Hyouka: Motsubeki Mono wa	7.36	1.8869832195225238
K-On!!: Keikaku!	7.85	4.220316552855857
K-On!!: Ura-On!!	6.54	2.830474829283786
K-On!: Live House!	7.84	4.915237414641893
K-On!: Ura-On!	6.36	2.830474829283786
Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai	8.16	3.4152374146418927
Kaiba	8.14	7.330474829283785
Kareshi Kanojo no Jijou	7.59	5.330474829283785
Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon Desu	7.84	5.165237414641893
Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai	7.73	5.082618707320947
Liz to Aoi Tori	8.19	7.443491609761262
Metal Fight Beyblade 4D	6.95	2.830474829283786
Mini Dragon Specials	7.48	3.1652374146418927
Odd Taxi Movie: In the Woods	6.1	2.830474829283786
Omoide no Marnie	8.06	6.330474829283785
Pac-World	5.33	4.220316552855857
Pokemon Best Wishes!	6.4	2.830474829283786
Pokemon Best Wishes! Season 2	6.41	2.830474829283786
Pokemon Diamond & Pearl	7.25	2.830474829283786
Pokemon XY&Z	7.69	2.830474829283786
Princess Connect! Re:Dive Season 2	7.85	5.886983219522524
ShoujoÅôKageki Revue Starlight	7.65	6.55364988618919
ShoujoÅôKageki Revue Starlight Movie	8.55	7.220316552855857
Snow Halation	7.77	2.830474829283786
Tamako Love Story	7.93	5.732189931713515
Tamako Market	7.39	4.9321899317135145
Tamako Market Specials	6.42	1.8869832195225238
Toradora!: Bentou no Gokui	7.43	1.8869832195225238
Toradora!: SOS! Kuishinbou Banbanzai	6.4	1.8869832195225238
Yama no Susume	6.82	6.415237414641893
Air	7.28	6.830474829283785
Akuma no Riddle	6.61	4.886983219522524
Ani ni Tsukeru Kusuri wa Nai!	7.48	4.5536498861891905
Aoi Bungaku Series	7.7	7.886983219522524
AOTU Shijie	6.39	6.830474829283785
AOTU Shijie 2	6.31	6.330474829283785
AOTU Shijie 3	0.0	6.830474829283785
BlackÅöRock Shooter (OVA)	7.1	6.830474829283785
BlackÅöRock Shooter (TV)	6.81	4.886983219522524
Bungou Stray Dogs Wan!	7.95	5.220316552855857
Bungou Stray Dogs: Dead Apple	7.92	6.332189931713515
Bungou Stray Dogs: Hitori Ayumu	7.66	5.415237414641893
C 	6.59	4.915237414641893
Da Yu Hai Tang (Movie)	7.5	6.830474829283785
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation	7.22	6.082618707320947
Detective Conan Movie 01: The Timed Skyscraper	7.85	7.220316552855857
Detective Conan Movie 02: The Fourteenth Target	7.88	7.220316552855857
Detective Conan Movie 03: The Last Wizard of the Century	8.03	7.220316552855857
Detective Conan Movie 04: Captured in Her Eyes	8.03	7.55364988618919
Detective Conan Movie 05: Countdown to Heaven	8.12	7.55364988618919
Detective Conan Movie 06: The Phantom of Baker Street	8.3	7.55364988618919
Detective Conan Movie 07: Crossroad in the Ancient Capital	7.8	7.220316552855857
Detective Conan Movie 08: Time Travel of the Silver Sky	7.81	6.830474829283785
Detective Conan Movie 09: Strategy Above the Depths	7.79	7.220316552855857
Detective Conan Movie 10: Requiem of the Detectives	8.04	7.886983219522524
Detective Conan Movie 11: Jolly Roger in the Deep Azure	7.44	6.886983219522524
Detective Conan Movie 12: Full Score of Fear	7.79	7.220316552855857
Detective Conan Movie 13: The Raven Chaser	8.22	7.55364988618919
Detective Conan Movie 14: The Lost Ship in the Sky	8.12	7.220316552855857
Detective Conan Movie 15: Quarter of Silence	8.01	7.55364988618919
Detective Conan Movie 16: The Eleventh Striker	7.71	7.220316552855857
Detective Conan Movie 17: Private Eye in the Distant Sea	7.68	6.55364988618919
Detective Conan Movie 18: The Sniper from Another Dimension	8.07	7.55364988618919
Detective Conan Movie 19: The Hellfire Sunflowers	7.72	6.886983219522524
Detective Conan Movie 20: The Darkest Nightmare	8.17	7.55364988618919
Detective Conan Movie 22: Zero the Enforcer	7.85	6.886983219522524
Detective Conan: Episode One - The Great Detective Turned Small	8.24	7.330474829283785
Diabolik Lovers	5.21	3.9152374146418927
Futari wa Milky Holmes	5.79	6.330474829283785
Gakkougurashi!	7.62	6.110158276427929
Gunslinger Girl	7.39	7.330474829283785
Hidan no Aria	6.81	5.132189931713515
Higurashi no Naku Koro ni Gou	7.2	6.732189931713515
Higurashi no Naku Koro ni Kai	8.18	6.915237414641893
Higurashi no Naku Koro ni Rei	7.41	6.665237414641893
Higurashi no Naku Koro ni Sotsu	6.75	6.330474829283785
Himouto! Umaru-chan	7.12	4.415237414641893
Inu x Boku SS	7.4	4.220316552855857
Jigoku Shoujo	7.62	4.5536498861891905
Joker Game	7.04	7.830474829283785
Kagerou Daze: In a Day's	6.15	3.8869832195225236
Kaifuku Jutsushi no Yarinaoshi	6.33	5.665237414641893
Kamisama no Inai Nichiyoubi	7.3	6.830474829283785
Kamisama no Memochou	7.49	4.5536498861891905
Kimetsu no Yaiba: Mugen Ressha-hen	8.38	5.532189931713515
Koi to Producer: EVOLÅ~LOVE	6.18	5.220316552855857
Kujira no Kora wa Sajou ni Utau	7.17	4.220316552855857
Love Live! Superstar!! 2nd Season	7.79	5.5536498861891905
Mahou Shoujo Site	6.52	3.8869832195225236
Nakanohito Genome [Jikkyouchuu]	6.88	4.220316552855857
Noir	7.29	6.830474829283785
Osake wa Fuufu ni Natte kara	6.96	5.732189931713515
Pandora Hearts	7.67	6.915237414641893
Persona 5 the Animation	6.44	4.5536498861891905
Persona 5 the Animation: The Day Breakers	7.07	4.5536498861891905
Phantom: Requiem for the Phantom	7.96	7.830474829283785
Quanzhi Gaoshou	7.9	6.932189931713515
Ranpo Kitan: Game of Laplace	6.59	7.830474829283785
Rozen Maiden	7.41	4.5536498861891905
Rozen Maiden (2013)	7.33	6.830474829283785
Rozen Maiden: Ouvert re	7.72	7.330474829283785
Rozen Maiden: Tr umend	7.62	6.55364988618919
Sarazanmai	7.5	5.165237414641893
Satsuriku no Tenshi	6.95	5.165237414641893
School Days	5.54	3.1321899317135147
Shugo Chara!	7.4	6.330474829283785
Tantei Opera Milky Holmes	6.91	6.830474829283785
Tantei Opera Milky Holmes Dai 2 Maku	7.2	6.830474829283785
Vampire Knight	6.89	6.330474829283785
Vampire Knight Guilty	7.11	6.330474829283785
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!	7	6.330474829283785
Wotaku ni Koi wa Muzukashii OVA	7.94	5.165237414641893
Yuuki Yuuna wa Yuusha de Aru	7.37	4.9321899317135145
Ahoy!! Warera Houshou Kaizoku-danÅô	6.86	2.830474829283786
Aiura	6.66	5.330474829283785
Amaama to Inazuma	7.53	6.330474829283785
Angel Beats! Another Epilogue	7.45	4.915237414641893
Angel Beats! Specials	7.56	3.1652374146418927
Asobi Asobase	8.19	7.55364988618919
Azumanga Daioh	7.97	7.330474829283785
Azur Lane: Bisoku Zenshin!	7.04	6.220316552855857
BanG Dream!	6.98	5.830474829283785
BanG Dream! 2nd Season	7.58	6.55364988618919
Beelzebub-jou no Okinimesu mama.	7.24	3.5536498861891905
Blend S	7.29	6.295661073174174
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore	6.48	3.8869832195225236
D4DJ: First Mix	7.65	6.330474829283785
Deaimon	7.59	4.220316552855857
Dumbbell Nan Kilo Moteru?	7.27	4.5536498861891905
Evangelion: 2.0 You Can (Not) Advance	8.31	6.165237414641893
Evangelion: 3.0 You Can (Not) Redo	7.63	5.165237414641893
Evangelion: 3.0+1.0 Thrice Upon a Time	8.63	8.665237414641894
Fantasy Bishoujo Juniku Ojisan to	7.18	3.8869832195225236
Gabriel DropOut	7.45	7.220316552855857
Gekkan Shoujo Nozaki-kun	7.85	6.808707094081082
Goblin Slayer: Goblin's Crown	7.25	6.932189931713515
Grand Blue	8.43	8.443491609761262
Hataage! Kemono Michi	6.62	5.665237414641893
Henkei Shoujo	5.71	4.330474829283785
Hibike! Euphonium Movie 3: Chikai no Finale	7.74	5.165237414641893
Himegoto	5.9	3.830474829283786
Hitoribocchi no Marumaru Seikatsu	7.48	5.165237414641893
Houkago Teibou Nisshi	7.41	6.330474829283785
Imouto sae Ireba Ii.	7.3	4.332189931713515
Inou-Battle wa Nichijou-kei no Naka de	7.07	3.1321899317135147
Isekai Shokudou 2	7.66	4.415237414641893
Joshikousei no Mudazukai	7.71	4.5536498861891905
Joshiraku	7.46	7.220316552855857
Joshiraku OVA	7.39	6.55364988618919
Kageki Shoujo!!	7.76	6.830474829283785
Kanata no Astra	8.09	5.943491609761262
Kanojo mo Kanojo	6.56	5.886983219522524
Karakai Jouzu no Takagi-san 2	8.07	6.443491609761262
Karakai Jouzu no Takagi-san 3	8.46	6.332189931713515
Kawaki wo Ameku	8.32	5.220316552855857
Kemono Friends	7.53	7.330474829283785
Kemono Friends 2	5.85	5.830474829283785
Kemurikusa (TV)	7.06	6.330474829283785
Keppeki Danshi! Aoyama-kun	6.97	4.415237414641893
Kiss x Sis (TV)	6.63	4.5536498861891905
Kumichou Musume to Sewagakari	7.79	6.330474829283785
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen	8.16	6.830474829283785
Kyousou Giga	6.91	6.330474829283785
Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara	6.47	4.220316552855857
LuckyÅôStar	7.74	6.330474829283785
Machikado Mazoku	7.65	4.220316552855857
Maou-sama, Retry!	6.55	4.732189931713514
Mashiro no Oto	7.54	6.55364988618919
Meikyuu Black Company	7.28	6.886983219522524
Midara na Ao-chan wa Benkyou ga Dekinai	6.74	4.915237414641893
Nekopara	6.74	5.330474829283785
Onipan!	6.52	5.330474829283785
Ore no Imouto ga Konnani Kawaii Wake ga Nai	6.98	5.665237414641893
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials	7.35	6.330474829283785
Ore no Imouto ga Konnani Kawaii Wake ga Nai.	6.94	5.886983219522524
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials	6.34	3.330474829283786
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X	7.25	3.5536498861891905
PekoMiko Daisensou!!	0.0	2.830474829283786
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna	7.6	4.522992808366796
Saiki Kusuo no Éµ-nan: Éµ-shidou-hen	8.11	5.915237414641893
Seijo no Maryoku wa Bannou Desu	7.27	4.5536498861891905
Sekai Seifuku: Bouryaku no Zvezda	7.05	6.220316552855857
Shiroi Suna no Aquatope	7.51	7.330474829283785
Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita	6.96	3.5536498861891905
Slow Loop	7.23	5.830474829283785
Super Cub	7.43	6.830474829283785
